fecha,departamento,enCurso,cantCasosNuevosCALC,cantCasosNuevosAPP,cantFallecidos,acumFallecidos,cantRecuperados,acumRecuperados,acumcasos
2021-05-05,Flores(UY-FS),85,6,6,0,4,13,416,505
2021-05-05,Florida(UY-FD),478,80,81,2,22,73,2532,3032
2021-05-05,Lavalleja(UY-LA),190,17,18,0,8,28,1419,1617
2021-05-05,Maldonado(UY-MA),1060,122,121,3,81,82,5542,6683
2021-05-05,Montevideo(UY-MO),11073,1263,1312,22,1547,970,91170,103790
2021-05-05,Paysandú(UY-PA),739,84,87,3,48,53,3345,4132
2021-05-05,Río Negro(UY-RN),466,43,44,1,99,62,3479,4044
2021-05-05,Rivera(UY-RV),726,83,84,2,155,67,9707,10588
2021-05-05,Rocha(UY-RO),235,29,31,0,25,11,1953,2213
2021-05-05,Salto(UY-SA),843,85,85,2,74,67,4385,5302
2021-05-05,San José(UY-SJ),870,139,125,1,66,87,5536,6472
2021-05-05,Soriano(UY-SO),744,82,83,2,91,94,2891,3726
2021-05-05,Tacuarembó(UY-TA),922,155,151,1,73,72,4938,5933
2021-05-05,Treinta y Tres(UY-TT),270,39,39,1,27,29,1854,2151
2021-05-06,Artigas(UY-AR),988,479,475,2,68,129,4378,5434
2021-05-06,Canelones(UY-CA),4069,460,423,6,351,472,27518,31938
2021-05-06,Cerro Largo(UY-CL),505,59,62,2,96,118,5848,6449
2021-05-06,Colonia(UY-CO),824,110,108,3,57,128,3701,4582
2021-05-06,Durazno(UY-DU),398,43,42,0,39,36,1990,2427
2021-05-06,Flores(UY-FS),86,11,11,1,5,9,425,516
2021-05-06,Florida(UY-FD),508,69,70,3,25,36,2568,3101
2021-05-06,Lavalleja(UY-LA),183,19,20,0,8,26,1445,1636
2021-05-06,Maldonado(UY-MA),1122,144,144,0,81,82,5624,6827
2021-05-06,Montevideo(UY-MO),11285,1349,1396,26,1573,1111,92281,105139
2021-05-06,Paysandú(UY-PA),753,91,92,2,50,75,3420,4223
2021-05-06,Río Negro(UY-RN),468,59,56,0,99,57,3536,4103
2021-05-06,Rivera(UY-RV),695,45,40,1,156,75,9782,10633
2021-05-06,Rocha(UY-RO),240,34,34,0,25,29,1982,2247
2021-05-06,Salto(UY-SA),872,186,190,2,76,155,4540,5488
2021-05-06,San José(UY-SJ),920,138,141,2,68,86,5622,6610
2021-05-06,Soriano(UY-SO),744,69,74,2,93,67,2958,3795
2021-05-06,Tacuarembó(UY-TA),1025,181,178,2,75,76,5014,6114
2021-05-06,Treinta y Tres(UY-TT),286,36,36,0,27,20,1874,2187
2021-05-07,Artigas(UY-AR),619,-328,51,3,71,38,4416,5106
2021-05-07,Canelones(UY-CA),4077,445,426,8,359,429,27947,32383
2021-05-07,Cerro Largo(UY-CL),486,41,43,1,97,59,5907,6490
2021-05-07,Colonia(UY-CO),848,103,96,1,58,78,3779,4685
2021-05-07,Durazno(UY-DU),394,39,36,0,39,43,2033,2466
2021-05-07,Flores(UY-FS),78,3,3,0,5,11,436,519
2021-05-07,Florida(UY-FD),496,39,38,0,25,51,2619,3140
2021-05-07,Lavalleja(UY-LA),176,15,16,1,9,21,1466,1651
2021-05-07,Maldonado(UY-MA),1083,95,93,3,84,131,5755,6922
2021-05-07,Montevideo(UY-MO),11308,1183,1215,23,1596,1137,93418,106322
2021-05-07,Paysandú(UY-PA),761,79,80,0,50,71,3491,4302
2021-05-07,Río Negro(UY-RN),450,43,40,3,102,58,3594,4146
2021-05-07,Rivera(UY-RV),664,55,56,1,157,85,9867,10688
2021-05-07,Rocha(UY-RO),241,24,23,2,27,21,2003,2271
2021-05-07,Salto(UY-SA),1264,572,193,4,80,176,4716,6060
2021-05-07,San José(UY-SJ),900,66,65,3,71,83,5705,6676
2021-05-07,Soriano(UY-SO),752,81,86,4,97,69,3027,3876
2021-05-07,Tacuarembó(UY-TA),1096,124,124,2,77,51,5065,6238
2021-05-07,Treinta y Tres(UY-TT),268,18,17,1,28,35,1909,2205
2021-05-08,Artigas(UY-AR),618,50,42,0,71,51,4467,5156
2021-05-08,Canelones(UY-CA),4064,336,311,10,369,339,28286,32719
2021-05-08,Cerro Largo(UY-CL),467,36,36,1,98,54,5961,6526
2021-05-08,Colonia(UY-CO),801,58,57,2,60,103,3882,4743
2021-05-08,Durazno(UY-DU),407,48,43,0,39,35,2068,2514
2021-05-08,Flores(UY-FS),68,2,2,0,5,12,448,521
2021-05-08,Florida(UY-FD),406,49,49,1,26,138,2757,3189
2021-05-08,Lavalleja(UY-LA),173,19,20,0,9,22,1488,1670
2021-05-08,Maldonado(UY-MA),1133,141,139,1,85,90,5845,7063
2021-05-08,Montevideo(UY-MO),11553,1313,1349,24,1620,1044,94462,107635
2021-05-08,Paysandú(UY-PA),787,114,114,2,52,86,3577,4416
2021-05-08,Río Negro(UY-RN),433,34,34,0,102,51,3645,4180
2021-05-08,Rivera(UY-RV),631,41,41,1,158,73,9940,10729
2021-05-08,Rocha(UY-RO),249,32,33,1,28,23,2026,2303
2021-05-08,Salto(UY-SA),1281,124,126,3,83,104,4820,6184
2021-05-08,San José(UY-SJ),937,100,102,1,72,62,5767,6776
2021-05-08,Soriano(UY-SO),717,53,52,2,99,86,3113,3929
2021-05-08,Tacuarembó(UY-TA),984,78,82,0,77,190,5255,6316
2021-05-08,Treinta y Tres(UY-TT),270,26,25,1,29,23,1932,2231
2021-05-09,Artigas(UY-AR),619,42,42,1,72,40,4507,5198
2021-05-09,Canelones(UY-CA),4040,279,253,4,373,299,28585,32998
2021-05-09,Cerro Largo(UY-CL),432,18,18,0,98,53,6014,6544
2021-05-09,Colonia(UY-CO),735,31,32,3,63,94,3976,4774
2021-05-09,Durazno(UY-DU),380,9,8,0,39,36,2104,2523
2021-05-09,Flores(UY-FS),68,6,6,0,5,6,454,527
2021-05-09,Florida(UY-FD),376,13,13,1,27,42,2799,3202
2021-05-09,Lavalleja(UY-LA),161,13,13,0,9,25,1513,1683
2021-05-09,Maldonado(UY-MA),1131,111,111,1,86,112,5957,7174
2021-05-09,Montevideo(UY-MO),11293,869,906,21,1641,1108,95570,108504
2021-05-09,Paysandú(UY-PA),761,63,62,1,53,88,3665,4479
2021-05-09,Río Negro(UY-RN),410,16,15,0,102,39,3684,4196
2021-05-09,Rivera(UY-RV),607,36,36,1,159,59,9999,10765
2021-05-09,Rocha(UY-RO),232,12,14,1,29,28,2054,2315
2021-05-09,Salto(UY-SA),1303,152,151,0,83,130,4950,6336
2021-05-09,San José(UY-SJ),951,83,75,3,75,66,5833,6859
2021-05-09,Soriano(UY-SO),679,27,27,1,100,64,3177,3956
2021-05-09,Tacuarembó(UY-TA),989,76,78,1,78,70,5325,6392
2021-05-09,Treinta y Tres(UY-TT),280,27,25,1,30,16,1948,2258
2021-05-10,Artigas(UY-AR),554,33,34,1,73,97,4604,5231
2021-05-10,Canelones(UY-CA),3935,352,345,6,379,451,29036,33350
2021-05-10,Cerro Largo(UY-CL),427,36,37,2,100,39,6053,6580
2021-05-10,Colonia(UY-CO),734,105,104,3,66,103,4079,4879
2021-05-10,Durazno(UY-DU),361,31,32,1,40,49,2153,2554
2021-05-10,Flores(UY-FS),66,3,3,0,5,5,459,530
2021-05-10,Florida(UY-FD),317,4,5,3,30,60,2859,3206
2021-05-10,Lavalleja(UY-LA),164,22,26,1,10,18,1531,1705
2021-05-10,Maldonado(UY-MA),1050,49,48,2,88,128,6085,7223
2021-05-10,Montevideo(UY-MO),11030,1001,999,16,1657,1248,96818,109505
2021-05-10,Paysandú(UY-PA),764,59,59,0,53,56,3721,4538
2021-05-10,Río Negro(UY-RN),381,19,18,1,103,47,3731,4215
2021-05-10,Rivera(UY-RV),576,44,45,2,161,73,10072,10809
2021-05-10,Rocha(UY-RO),226,18,19,0,29,24,2078,2333
2021-05-10,Salto(UY-SA),1326,168,170,4,87,141,5091,6504
2021-05-10,San José(UY-SJ),951,82,91,0,75,82,5915,6941
2021-05-10,Soriano(UY-SO),653,78,82,5,105,99,3276,4034
2021-05-10,Tacuarembó(UY-TA),953,76,77,1,79,111,5436,6468
2021-05-10,Treinta y Tres(UY-TT),267,7,6,1,31,19,1967,2265
2021-05-11,Artigas(UY-AR),554,51,51,0,73,51,4655,5282
2021-05-11,Canelones(UY-CA),4016,438,423,2,381,355,29391,33788
2021-05-11,Cerro Largo(UY-CL),446,52,53,1,101,32,6085,6632
2021-05-11,Colonia(UY-CO),782,104,102,4,70,52,4131,4983
2021-05-11,Durazno(UY-DU),422,88,84,0,40,27,2180,2642
2021-05-11,Flores(UY-FS),72,12,12,0,5,6,465,542
2021-05-11,Florida(UY-FD),346,40,41,1,31,10,2869,3246
2021-05-11,Lavalleja(UY-LA),172,20,21,1,11,11,1542,1725
2021-05-11,Maldonado(UY-MA),1070,134,132,0,88,114,6199,7357
2021-05-11,Montevideo(UY-MO),11402,1326,1350,17,1674,937,97755,110831
2021-05-11,Paysandú(UY-PA),790,91,91,1,54,64,3785,4629
2021-05-11,Río Negro(UY-RN),369,27,26,0,103,39,3770,4242
2021-05-11,Rivera(UY-RV),574,48,48,1,162,49,10121,10857
2021-05-11,Rocha(UY-RO),240,25,26,1,30,10,2088,2358
2021-05-11,Salto(UY-SA),1411,247,247,3,90,159,5250,6751
2021-05-11,San José(UY-SJ),979,104,102,0,75,76,5991,7045
2021-05-11,Soriano(UY-SO),680,86,85,3,108,56,3332,4120
2021-05-11,Tacuarembó(UY-TA),967,65,68,1,80,50,5486,6533
2021-05-11,Treinta y Tres(UY-TT),262,19,19,1,32,23,1990,2284
2021-05-12,Artigas(UY-AR),523,38,43,1,74,68,4723,5320
2021-05-12,Canelones(UY-CA),4023,286,276,2,383,277,29668,34074
2021-05-12,Cerro Largo(UY-CL),465,59,57,0,101,40,6125,6691
2021-05-12,Colonia(UY-CO),848,130,128,2,72,62,4193,5113
2021-05-12,Durazno(UY-DU),423,26,27,1,41,24,2204,2668
2021-05-12,Flores(UY-FS),76,8,8,0,5,4,469,550
2021-05-12,Florida(UY-FD),404,80,82,2,33,20,2889,3326
2021-05-12,Lavalleja(UY-LA),192,28,28,0,11,8,1550,1753
2021-05-12,Maldonado(UY-MA),1133,144,142,1,89,80,6279,7501
2021-05-12,Montevideo(UY-MO),11412,887,923,24,1698,853,98608,111718
2021-05-12,Paysandú(UY-PA),822,84,81,1,55,51,3836,4713
2021-05-12,Río Negro(UY-RN),399,54,55,1,104,23,3793,4296
2021-05-12,Rivera(UY-RV),570,32,36,1,163,35,10156,10889
2021-05-12,Rocha(UY-RO),253,27,27,0,30,14,2102,2385
2021-05-12,Salto(UY-SA),1415,128,126,4,94,120,5370,6879
2021-05-12,San José(UY-SJ),1003,73,69,0,75,49,6040,7118
2021-05-12,Soriano(UY-SO),673,38,39,2,110,43,3375,4158
2021-05-12,Tacuarembó(UY-TA),1022,108,103,1,81,52,5538,6641
2021-05-12,Treinta y Tres(UY-TT),272,25,19,1,33,14,2004,2309
2021-05-13,Artigas(UY-AR),559,95,96,1,75,58,4781,5415
2021-05-13,Canelones(UY-CA),4132,520,492,7,390,404,30072,34594
2021-05-13,Cerro Largo(UY-CL),435,34,32,2,103,62,6187,6725
2021-05-13,Colonia(UY-CO),887,104,105,3,75,62,4255,5217
2021-05-13,Durazno(UY-DU),436,52,51,0,41,39,2243,2720
2021-05-13,Flores(UY-FS),94,24,24,0,5,6,475,574
2021-05-13,Florida(UY-FD),381,53,53,2,35,74,2963,3379
2021-05-13,Lavalleja(UY-LA),202,22,23,0,11,12,1562,1775
2021-05-13,Maldonado(UY-MA),1256,204,202,1,90,80,6359,7705
2021-05-13,Montevideo(UY-MO),11815,1579,1623,36,1734,1140,99748,113297
2021-05-13,Paysandú(UY-PA),907,170,173,1,56,84,3920,4883
2021-05-13,Río Negro(UY-RN),394,34,32,2,106,37,3830,4330
2021-05-13,Rivera(UY-RV),618,89,88,1,164,40,10196,10978
2021-05-13,Rocha(UY-RO),265,30,30,0,30,18,2120,2415
2021-05-13,Salto(UY-SA),1644,340,342,5,99,106,5476,7219
2021-05-13,San José(UY-SJ),1111,159,148,1,76,50,6090,7277
2021-05-13,Soriano(UY-SO),685,80,82,1,111,67,3442,4238
2021-05-13,Tacuarembó(UY-TA),1130,193,190,3,84,82,5620,6834
2021-05-13,Treinta y Tres(UY-TT),265,17,19,0,33,24,2028,2326
2021-05-14,Artigas(UY-AR),560,64,72,1,76,62,4843,5479
2021-05-14,Canelones(UY-CA),4178,492,482,7,397,439,30511,35086
2021-05-14,Cerro Largo(UY-CL),421,28,28,0,103,42,6229,6753
2021-05-14,Colonia(UY-CO),912,99,99,3,78,71,4326,5316
2021-05-14,Durazno(UY-DU),452,62,61,3,44,43,2286,2782
2021-05-14,Flores(UY-FS),111,25,25,1,6,7,482,599
2021-05-14,Florida(UY-FD),372,47,47,1,36,55,3018,3426
2021-05-14,Lavalleja(UY-LA),209,20,22,0,11,13,1575,1795
2021-05-14,Maldonado(UY-MA),1337,166,167,1,91,84,6443,7871
2021-05-14,Montevideo(UY-MO),12023,1441,1463,26,1760,1207,100955,114738
2021-05-14,Paysandú(UY-PA),947,128,124,1,57,87,4007,5011
2021-05-14,Río Negro(UY-RN),410,63,64,0,106,47,3877,4393
2021-05-14,Rivera(UY-RV),609,43,40,1,165,51,10247,11021
2021-05-14,Rocha(UY-RO),280,29,29,1,31,13,2133,2444
2021-05-14,Salto(UY-SA),1754,220,218,3,102,107,5583,7439
2021-05-14,San José(UY-SJ),1146,133,129,0,76,98,6188,7410
2021-05-14,Soriano(UY-SO),716,89,88,0,111,58,3500,4327
2021-05-14,Tacuarembó(UY-TA),1102,135,137,1,85,162,5782,6969
2021-05-14,Treinta y Tres(UY-TT),247,21,21,1,34,38,2066,2347
2021-05-15,Artigas(UY-AR),576,75,76,1,77,58,4901,5554
2021-05-15,Canelones(UY-CA),4206,439,388,5,402,406,30917,35525
2021-05-15,Cerro Largo(UY-CL),422,47,47,3,106,43,6272,6800
2021-05-15,Colonia(UY-CO),981,138,138,4,82,65,4391,5454
2021-05-15,Durazno(UY-DU),456,36,32,2,46,30,2316,2818
2021-05-15,Flores(UY-FS),124,18,19,0,6,5,487,617
2021-05-15,Florida(UY-FD),376,46,46,1,37,41,3059,3472
2021-05-15,Lavalleja(UY-LA),228,33,34,0,11,14,1589,1828
2021-05-15,Maldonado(UY-MA),1390,175,173,0,91,122,6565,8046
2021-05-15,Montevideo(UY-MO),12041,1197,1241,20,1780,1159,102114,115935
2021-05-15,Paysandú(UY-PA),978,110,111,2,59,77,4084,5121
2021-05-15,Río Negro(UY-RN),403,18,19,0,106,25,3902,4411
2021-05-15,Rivera(UY-RV),597,37,48,1,166,48,10295,11058
2021-05-15,Rocha(UY-RO),250,14,14,1,32,43,2176,2458
2021-05-15,Salto(UY-SA),1764,205,203,5,107,190,5773,7644
2021-05-15,San José(UY-SJ),1160,109,111,1,77,94,6282,7519
2021-05-15,Soriano(UY-SO),722,72,72,2,113,64,3564,4399
2021-05-15,Tacuarembó(UY-TA),1058,76,76,2,87,118,5900,7045
2021-05-15,Treinta y Tres(UY-TT),258,28,28,0,34,17,2083,2375
2021-05-16,Artigas(UY-AR),574,46,45,0,77,48,4949,5600
2021-05-16,Canelones(UY-CA),4146,324,306,6,408,378,31295,35849
2021-05-16,Cerro Largo(UY-CL),411,23,22,0,106,34,6306,6823
2021-05-16,Colonia(UY-CO),939,39,38,0,82,81,4472,5493
2021-05-16,Durazno(UY-DU),441,31,29,0,46,46,2362,2849
2021-05-16,Flores(UY-FS),131,13,12,0,6,6,493,630
2021-05-16,Florida(UY-FD),365,41,43,4,41,48,3107,3513
2021-05-16,Lavalleja(UY-LA),234,24,24,0,11,18,1607,1852
2021-05-16,Maldonado(UY-MA),1443,175,175,2,93,120,6685,8221
2021-05-16,Montevideo(UY-MO),12024,1177,1200,23,1803,1171,103285,117112
2021-05-16,Paysandú(UY-PA),954,78,78,2,61,100,4184,5199
2021-05-16,Río Negro(UY-RN),403,37,37,0,106,37,3939,4448
2021-05-16,Rivera(UY-RV),560,33,34,0,166,70,10365,11091
2021-05-16,Rocha(UY-RO),230,14,14,0,32,34,2210,2472
2021-05-16,Salto(UY-SA),1657,97,97,2,109,202,5975,7741
2021-05-16,San José(UY-SJ),1177,91,94,1,78,73,6355,7610
2021-05-16,Soriano(UY-SO),698,47,44,0,113,71,3635,4446
2021-05-16,Tacuarembó(UY-TA),1067,111,111,0,87,102,6002,7156
2021-05-16,Treinta y Tres(UY-TT),261,32,33,0,34,29,2112,2407
2021-05-17,Artigas(UY-AR),567,43,45,0,77,50,4999,5643
2021-05-17,Canelones(UY-CA),4024,287,268,8,416,401,31696,36136
2021-05-17,Cerro Largo(UY-CL),400,31,29,0,106,42,6348,6854
2021-05-17,Colonia(UY-CO),942,82,81,3,85,76,4548,5575
2021-05-17,Durazno(UY-DU),433,50,48,0,46,58,2420,2899
2021-05-17,Flores(UY-FS),134,10,10,0,6,7,500,640
2021-05-17,Florida(UY-FD),333,18,17,2,43,48,3155,3531
2021-05-17,Lavalleja(UY-LA),254,31,31,0,11,11,1618,1883
2021-05-17,Maldonado(UY-MA),1430,122,122,1,94,134,6819,8343
2021-05-17,Montevideo(UY-MO),11952,1135,1161,33,1836,1174,104459,118247
2021-05-17,Paysandú(UY-PA),950,72,72,2,63,74,4258,5271
2021-05-17,Río Negro(UY-RN),400,40,37,0,106,43,3982,4488
2021-05-17,Rivera(UY-RV),552,56,57,4,170,60,10425,11147
2021-05-17,Rocha(UY-RO),213,13,13,1,33,29,2239,2485
2021-05-17,Salto(UY-SA),1628,157,157,5,114,181,6156,7898
2021-05-17,San José(UY-SJ),1194,109,110,1,79,91,6446,7719
2021-05-17,Soriano(UY-SO),697,63,64,0,113,64,3699,4509
2021-05-17,Tacuarembó(UY-TA),951,35,37,1,88,150,6152,7191
2021-05-17,Treinta y Tres(UY-TT),280,40,40,1,35,20,2132,2447
2021-05-18,Artigas(UY-AR),599,78,78,0,77,46,5045,5721
2021-05-18,Canelones(UY-CA),4048,368,355,5,421,339,32035,36504
2021-05-18,Cerro Largo(UY-CL),399,36,37,0,106,37,6385,6890
2021-05-18,Colonia(UY-CO),1030,151,147,2,87,61,4609,5726
2021-05-18,Durazno(UY-DU),457,63,62,1,47,38,2458,2962
2021-05-18,Flores(UY-FS),154,26,26,0,6,6,506,666
2021-05-18,Florida(UY-FD),335,70,69,0,43,68,3223,3601
2021-05-18,Lavalleja(UY-LA),253,14,20,1,12,14,1632,1897
2021-05-18,Maldonado(UY-MA),1442,149,144,2,96,135,6954,8492
2021-05-18,Montevideo(UY-MO),12208,1389,1425,30,1866,1103,105562,119636
2021-05-18,Paysandú(UY-PA),943,100,101,5,68,102,4360,5371
2021-05-18,Río Negro(UY-RN),381,22,23,1,107,40,4022,4510
2021-05-18,Rivera(UY-RV),552,60,60,1,171,59,10484,11207
2021-05-18,Rocha(UY-RO),228,38,40,1,34,22,2261,2523
2021-05-18,Salto(UY-SA),1696,204,205,4,118,132,6288,8102
2021-05-18,San José(UY-SJ),1203,136,121,3,82,124,6570,7855
2021-05-18,Soriano(UY-SO),709,92,90,0,113,80,3779,4601
2021-05-18,Tacuarembó(UY-TA),973,108,110,1,89,85,6237,7299
2021-05-18,Treinta y Tres(UY-TT),260,16,15,0,35,36,2168,2463
2021-05-19,Artigas(UY-AR),614,72,78,1,78,56,5101,5793
2021-05-19,Canelones(UY-CA),4139,368,340,10,431,267,32302,36872
2021-05-19,Cerro Largo(UY-CL),408,28,27,1,107,18,6403,6918
2021-05-19,Colonia(UY-CO),1087,120,119,2,89,61,4670,5846
2021-05-19,Durazno(UY-DU),466,50,50,1,48,40,2498,3012
2021-05-19,Flores(UY-FS),167,18,17,0,6,5,511,684
2021-05-19,Florida(UY-FD),380,60,60,0,43,15,3238,3661
2021-05-19,Lavalleja(UY-LA),272,47,46,1,13,27,1659,1944
2021-05-19,Maldonado(UY-MA),1493,155,155,2,98,102,7056,8647
2021-05-19,Montevideo(UY-MO),12722,1506,1559,23,1889,969,106531,121142
2021-05-19,Paysandú(UY-PA),1055,203,201,4,72,87,4447,5574
2021-05-19,Río Negro(UY-RN),412,48,47,0,107,17,4039,4558
2021-05-19,Rivera(UY-RV),592,80,77,2,173,38,10522,11287
2021-05-19,Rocha(UY-RO),243,37,38,0,34,22,2283,2560
2021-05-19,Salto(UY-SA),1766,175,175,8,126,97,6385,8277
2021-05-19,San José(UY-SJ),1220,94,88,2,84,75,6645,7949
2021-05-19,Soriano(UY-SO),718,55,57,1,114,45,3824,4656
2021-05-19,Tacuarembó(UY-TA),1111,195,191,0,89,57,6294,7494
2021-05-19,Treinta y Tres(UY-TT),273,28,19,2,37,13,2181,2491
2021-05-20,Artigas(UY-AR),681,142,142,2,80,73,5174,5935
2021-05-20,Canelones(UY-CA),4349,635,627,8,439,417,32719,37507
2021-05-20,Cerro Largo(UY-CL),422,60,59,0,107,46,6449,6978
2021-05-20,Colonia(UY-CO),1142,164,165,1,90,108,4778,6010
2021-05-20,Durazno(UY-DU),468,56,55,1,49,53,2551,3068
2021-05-20,Flores(UY-FS),184,22,21,0,6,5,516,706
2021-05-20,Florida(UY-FD),413,47,46,0,43,14,3252,3708
2021-05-20,Lavalleja(UY-LA),301,44,45,0,13,15,1674,1988
2021-05-20,Maldonado(UY-MA),1593,212,211,3,101,109,7165,8859
2021-05-20,Montevideo(UY-MO),13498,1925,1949,19,1908,1130,107661,123067
2021-05-20,Paysandú(UY-PA),1150,180,182,3,75,82,4529,5754
2021-05-20,Río Negro(UY-RN),443,59,60,0,107,28,4067,4617
2021-05-20,Rivera(UY-RV),624,70,69,0,173,38,10560,11357
2021-05-20,Rocha(UY-RO),262,41,41,2,36,20,2303,2601
2021-05-20,Salto(UY-SA),1820,336,334,5,131,277,6662,8613
2021-05-20,San José(UY-SJ),1318,220,216,4,88,118,6763,8169
2021-05-20,Soriano(UY-SO),775,129,129,1,115,71,3895,4785
2021-05-20,Tacuarembó(UY-TA),1242,197,193,3,92,63,6357,7691
2021-05-20,Treinta y Tres(UY-TT),288,37,37,1,38,21,2202,2528
2021-05-21,Artigas(UY-AR),737,111,115,3,83,52,5226,6046
2021-05-21,Canelones(UY-CA),4617,660,658,6,445,386,33105,38167
2021-05-21,Cerro Largo(UY-CL),410,44,43,2,109,54,6503,7022
2021-05-21,Colonia(UY-CO),1223,205,204,1,91,123,4901,6215
2021-05-21,Durazno(UY-DU),487,45,46,0,49,26,2577,3113
2021-05-21,Flores(UY-FS),204,27,26,0,6,7,523,733
2021-05-21,Florida(UY-FD),486,136,138,0,43,63,3315,3844
2021-05-21,Lavalleja(UY-LA),327,50,53,0,13,24,1698,2038
2021-05-21,Maldonado(UY-MA),1684,254,253,2,103,161,7326,9113
2021-05-21,Montevideo(UY-MO),14315,1966,1965,32,1940,1117,108778,125033
2021-05-21,Paysandú(UY-PA),1233,182,183,1,76,98,4627,5936
2021-05-21,Río Negro(UY-RN),477,71,71,1,108,36,4103,4688
2021-05-21,Rivera(UY-RV),616,54,53,1,174,61,10621,11411
2021-05-21,Rocha(UY-RO),260,25,26,1,37,26,2329,2626
2021-05-21,Salto(UY-SA),2008,359,358,5,136,166,6828,8972
2021-05-21,San José(UY-SJ),1342,156,156,2,90,130,6893,8325
2021-05-21,Soriano(UY-SO),803,87,91,4,119,55,3950,4872
2021-05-21,Tacuarembó(UY-TA),1250,141,139,6,98,127,6484,7832
2021-05-21,Treinta y Tres(UY-TT),298,26,26,2,40,14,2216,2554
2021-05-22,Artigas(UY-AR),774,86,77,0,83,49,5275,6132
2021-05-22,Canelones(UY-CA),4785,534,529,6,451,360,33465,38701
2021-05-22,Cerro Largo(UY-CL),405,42,42,1,110,46,6549,7064
2021-05-22,Colonia(UY-CO),1233,98,97,1,92,87,4988,6313
2021-05-22,Durazno(UY-DU),506,54,52,1,50,34,2611,3167
2021-05-22,Flores(UY-FS),216,17,18,0,6,5,528,750
2021-05-22,Florida(UY-FD),493,57,57,1,44,49,3364,3901
2021-05-22,Lavalleja(UY-LA),354,49,49,0,13,22,1720,2087
2021-05-22,Maldonado(UY-MA),1737,196,195,2,105,141,7467,9309
2021-05-22,Montevideo(UY-MO),14587,1540,1551,21,1961,1247,110025,126573
2021-05-22,Paysandú(UY-PA),1279,172,175,1,77,125,4752,6108
2021-05-22,Río Negro(UY-RN),482,32,33,0,108,27,4130,4720
2021-05-22,Rivera(UY-RV),620,37,35,2,176,31,10652,11448
2021-05-22,Rocha(UY-RO),265,23,24,0,37,18,2347,2649
2021-05-22,Salto(UY-SA),1982,217,221,6,142,237,7065,9189
2021-05-22,San José(UY-SJ),1356,107,107,1,91,92,6985,8432
2021-05-22,Soriano(UY-SO),808,77,77,3,122,69,4019,4949
2021-05-22,Tacuarembó(UY-TA),1228,114,116,4,102,132,6616,7946
2021-05-22,Treinta y Tres(UY-TT),301,17,16,1,41,13,2229,2571
2021-05-23,Artigas(UY-AR),729,19,24,0,83,64,5339,6151
2021-05-23,Canelones(UY-CA),4777,428,405,7,458,429,33894,39129
2021-05-23,Cerro Largo(UY-CL),402,32,33,4,114,31,6580,7096
2021-05-23,Colonia(UY-CO),1204,59,58,1,93,87,5075,6372
2021-05-23,Durazno(UY-DU),488,18,18,2,52,34,2645,3185
2021-05-23,Flores(UY-FS),212,6,6,0,6,10,538,756
2021-05-23,Florida(UY-FD),500,41,41,1,45,33,3397,3942
2021-05-23,Lavalleja(UY-LA),387,48,45,2,15,13,1733,2135
2021-05-23,Maldonado(UY-MA),1851,239,235,3,108,122,7589,9548
2021-05-23,Montevideo(UY-MO),14837,1508,1539,33,1994,1225,111250,128081
2021-05-23,Paysandú(UY-PA),1284,112,111,2,79,105,4857,6220
2021-05-23,Río Negro(UY-RN),477,43,43,0,108,48,4178,4763
2021-05-23,Rivera(UY-RV),634,66,66,1,177,51,10703,11514
2021-05-23,Rocha(UY-RO),272,35,36,0,37,28,2375,2684
2021-05-23,Salto(UY-SA),1948,131,128,-1,141,166,7231,9320
2021-05-23,San José(UY-SJ),1394,123,121,1,92,84,7069,8555
2021-05-23,Soriano(UY-SO),795,48,48,0,122,61,4080,4997
2021-05-23,Tacuarembó(UY-TA),1215,122,122,2,104,133,6749,8068
2021-05-23,Treinta y Tres(UY-TT),290,11,10,2,43,20,2249,2582
2021-05-24,Artigas(UY-AR),717,59,62,0,83,71,5410,6210
2021-05-24,Canelones(UY-CA),4834,483,454,4,462,422,34316,39612
2021-05-24,Cerro Largo(UY-CL),397,51,49,2,116,54,6634,7147
2021-05-24,Colonia(UY-CO),1212,125,122,2,95,115,5190,6497
2021-05-24,Durazno(UY-DU),428,13,14,0,52,73,2718,3198
2021-05-24,Flores(UY-FS),205,15,15,2,8,20,558,771
2021-05-24,Florida(UY-FD),454,16,14,1,46,61,3458,3958
2021-05-24,Lavalleja(UY-LA),366,16,26,1,16,36,1769,2151
2021-05-24,Maldonado(UY-MA),1760,69,56,3,111,157,7746,9617
2021-05-24,Montevideo(UY-MO),14702,1189,1223,25,2019,1299,112549,129270
2021-05-24,Paysandú(UY-PA),1304,111,111,1,80,90,4947,6331
2021-05-24,Río Negro(UY-RN),449,12,14,0,108,40,4218,4775
2021-05-24,Rivera(UY-RV),622,35,37,1,178,46,10749,11549
2021-05-24,Rocha(UY-RO),276,40,40,0,37,36,2411,2724
2021-05-24,Salto(UY-SA),1965,261,261,4,145,240,7471,9581
2021-05-24,San José(UY-SJ),1350,85,88,2,94,127,7196,8640
2021-05-24,Soriano(UY-SO),800,74,78,1,123,68,4148,5071
2021-05-24,Tacuarembó(UY-TA),1203,116,115,1,105,127,6876,8184
2021-05-24,Treinta y Tres(UY-TT),281,20,20,1,44,28,2277,2602
2021-05-25,Artigas(UY-AR),765,104,98,3,86,53,5463,6314
